DATAFLOW,LAST UPDATE,freq,unit,tra_meas,partner,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-05,19061,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-06,45226,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-07,279988,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-08,393187,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-09,275349,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-10,170752,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-11,97622,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2020-12,173607,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-01,131587,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-02,55024,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-03,66496,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-04,74118,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-05,93416,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-06,194836,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-07,468074,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-08,900667,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-09,902310,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-10,1005678,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-11,780578,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2021-12,690004,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-01,614635,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-02,777605,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-03,1039771,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-04,1466359,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-05,1632133,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-06,1788386,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-07,1921968,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-08,1900754,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-09,1700858,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-10,1595026,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-11,1199698,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IE,2022-12,1183566,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-01,46997,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-02,45758,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-03,65388,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-04,62559,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-05,81824,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-06,141222,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-07,173541,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-08,164817,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-09,97837,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-10,80152,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-11,58337,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2005-12,53899,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-01,52248,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-02,49468,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-03,62057,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-04,82300,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-05,95587,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-06,158648,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-07,188730,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-08,177897,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-09,104530,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-10,95622,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-11,69246,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2006-12,62160,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-01,70922,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-02,54260,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-03,72335,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-04,90575,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-05,103254,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-06,164907,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-07,203739,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-08,188014,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-09,112147,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-10,107383,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-11,76288,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2007-12,66841,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-01,65490,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-02,63922,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-03,83465,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-04,77793,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-05,105547,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-06,160551,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-07,203331,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-08,182414,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-09,104600,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-10,81486,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-11,47918,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2008-12,71480,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-01,68445,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-02,56091,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-03,46639,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-04,64507,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-05,77326,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-06,123432,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-07,166699,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-08,161021,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-09,78981,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-10,66875,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-11,44689,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2009-12,46230,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-01,43219,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-02,40325,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-03,51674,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-04,47881,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-05,71336,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-06,132582,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-07,188828,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-08,183375,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-09,89437,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-10,78861,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-11,52098,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2010-12,52221,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-01,49347,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-02,46248,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-03,55408,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-04,78181,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-05,90786,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-06,165075,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-07,214190,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-08,204206,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-09,101290,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-10,84913,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-11,53281,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2011-12,53495,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-01,49727,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-02,48497,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-03,64093,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-04,85015,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-05,98980,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-06,177983,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-07,237922,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-08,226514,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-09,123937,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-10,100732,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-11,61975,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2012-12,60879,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-01,57237,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-02,57740,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-03,78584,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-04,88020,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-05,115342,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-06,192397,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-07,249000,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-08,238404,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-09,133082,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-10,110925,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-11,71065,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2013-12,72730,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-01,68658,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-02,64683,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-03,79493,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-04,105664,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-05,133337,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-06,224252,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-07,278824,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-08,273670,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-09,161557,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-10,124600,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-11,87851,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2014-12,84072,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-01,80539,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-02,78534,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-03,98004,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-04,118061,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-05,171031,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-06,270017,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-07,333799,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-08,334303,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-09,214153,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-10,168949,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-11,110389,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2015-12,111683,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-01,108453,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-02,114942,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-03,149450,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-04,156563,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-05,233164,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-06,362016,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-07,445186,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-08,436986,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-09,314560,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-10,255226,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-11,182274,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2016-12,191840,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-01,185987,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-02,185834,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-03,218586,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-04,260398,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-05,111773,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-06,432548,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-07,530339,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-08,512389,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-09,387418,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-10,312220,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-11,224335,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2017-12,232151,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-01,224877,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-02,221249,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-03,269292,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-04,287407,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-05,369834,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-06,472633,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-07,528236,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-08,520665,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-09,420110,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-10,365373,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-11,250665,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2018-12,239725,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-01,213993,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-02,214608,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-03,236737,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-04,223111,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-05,277126,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-06,378305,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-07,418555,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-08,417002,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-09,314319,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-10,264613,
ESTAT:AVIA_PAOCC(1.0),08/11/23 23:00:00,M,PAS,PAS_BRD,EU27_2020,IS,2019-11,196606,
